,fideid,name,country,sex,title,rating,birthday,image
1785,4615000,Gunter Spiess,GER,M,IM,2391,1964,True
1786,900087,Nikola Radovanovic,SRB,M,IM,2391,1996,True
1787,2600102,Deen Hergott,CAN,M,IM,2391,1962,True
1788,100196,Ariel Sorin,ARG,M,GM,2391,1967,True
1789,5017459,Sharma Umakanth,IND,M,,2391,1981,True
1790,3804399,Giuseppe Leiva,PER,M,IM,2391,1995,True
1791,24131792,Gleb Apryshko,RUS,M,IM,2391,1995,True
1792,24165506,Denis Pershin,RUS,M,IM,2391,1997,True
1793,4801040,Araz Basim Mohammed S Al-Saffar,IRQ,M,IM,2390,1984,True
1794,609773,Arnaud Rainfray,FRA,M,IM,2390,1983,True
1795,1917617,Andre Ventura Sousa,POR,M,IM,2390,2000,True
1796,731374,Gabor Balazs,HUN,M,FM,2390,1991,True
1797,13402579,Ayaz Mammadov,AZE,M,IM,2390,1992,True
1798,4693019,Andreas Rupprecht,GER,M,IM,2390,1972,True
1799,3409392,Fernando Valenzuela Gomez,CHI,M,IM,2390,1991,True
1800,623725,Sophie Milliet,FRA,F,IM,2390,1983,True
1801,2000822,Jeffrey Kent,USA,M,FM,2390,1952,True
1802,3400093,Jose Miguel Capo Iturrieta,CHI,M,FM,2390,1969,True
1803,602612,Darko Anic,FRA,M,GM,2390,1957,True
1804,4166868,Mansur Mingachev,RUS,M,IM,2390,1990,True
1805,24105317,Vladimir Makarov,RUS,M,FM,2390,1947,True
1806,4152921,Alexandr Demin,RUS,M,IM,2389,1962,True
1807,5200636,Rolando Nolte,PHI,M,IM,2389,1972,True
1808,1202367,Marius-Nicolae Ceteras,ROU,M,FM,2389,1973,True
1809,7000812,Shinya Kojima,JPN,M,IM,2389,1988,True
1810,7900856,Saad Belouadah,ALG,M,IM,2389,1979,True
1811,4192516,Ilya Duzhakov,RUS,M,IM,2389,1991,True
1812,100323,Guillermo Soppe,ARG,M,IM,2389,1960,True
1813,14109956,Natalia Zdebskaja,UKR,F,WGM,2389,1986,True
1814,7101589,Azarya Jodi Setyaki,INA,M,IM,2389,1998,True
1815,5005370,Kidambi Sundararajan,IND,M,GM,2389,1982,True
1816,13700650,Nurlan Ibrayev,KAZ,M,GM,2388,1977,True
1817,717754,Zoltan Hajnal,HUN,M,IM,2388,1980,True
1818,13302736,Vardges Tovmasian,ARM,M,IM,2388,1990,True
1819,1210602,Gabriel-Andrei Grecescu,ROU,M,IM,2388,1986,True
1820,13601202,Tamaz Mgeladze,GEO,M,IM,2388,1981,True
1821,104329,Martin Labollita,ARG,M,IM,2388,1980,True
1822,621390,Matthieu Bissieres,FRA,M,IM,2388,1984,True
1823,938220,Nikola Dudukovic,SRB,M,IM,2388,1991,True
1824,3801934,Deysi Cori T.,PER,F,WGM,2388,1993,True
1825,3500330,Luis Enrique Valdes Martin,CUB,M,FM,2388,1961,True
1826,13300601,Lilit Mkrtchian,ARM,F,IM,2388,1982,True
1827,4600363,Juergen Pichler,GER,M,IM,2388,1961,True
1828,4646215,Igor Berezovsky,MNC,M,IM,2388,1971,True
1829,2300982,Bjorn Thorfinnsson,ISL,M,IM,2388,1979,True
1830,700479,Sandor Videki,HUN,M,IM,2388,1966,True
1831,2917173,Tsvetan Stoyanov,BUL,M,FM,2388,2004,True
1832,13600818,Mikheil Kekelidze,GEO,M,GM,2388,1974,True
1833,1004239,Maurice Peek,NED,M,IM,2388,1976,True
1834,600130,Didier Sellos,FRA,M,IM,2388,1957,True
1835,1019260,Ilias Van der Lende,NED,M,IM,2388,1994,True
1836,2014297,Philip Wang,USA,M,IM,2388,1983,True
1837,760056,Alex Krstulovic,HUN,M,IM,2387,2003,True
1838,4188080,Andrew Ivanov,RUS,M,IM,2387,1988,True
1839,607100,Hugo Tirard,FRA,M,IM,2387,1977,True
1840,4104501,Vladimir A Gusev,RUS,M,FM,2387,1948,True
1841,3200035,Darryl K Johansen,AUS,M,GM,2387,1959,True
1842,2016257,Stanislav G Kriventsov,CAN,M,IM,2387,1973,True
1843,1024523,Stefan Beukema,BEL,M,IM,2387,1996,True
1844,2806584,Ido Porat,ISR,M,IM,2387,1987,True
1845,904180,Alisa Maric,SRB,F,IM,2387,1970,True
1846,12802859,Deimante Daulyte-Cornette,LTU,F,IM,2387,1989,True
1847,8611513,Chenxi Zhao,CHN,M,,2387,2002,True
1848,4125207,Semen Virovlansky,RUS,M,IM,2387,1979,True
1849,1204890,Nicolae-Petre Grigore,ROU,M,IM,2387,1978,True
1850,14607077,Gal Drnovsek,SLO,M,IM,2387,1995,True
1851,4200063,Nikolaos Gavrilakis,GRE,M,IM,2387,1955,True
1852,3600025,Augusto Moran Nuque,ECU,M,IM,2386,1968,True
1853,103250,Facundo Pierrot,ARG,M,IM,2386,1975,True
1854,7100949,Anjas Novita,INA,M,IM,2386,1979,True
1855,1114115,Krzysztof Chojnacki,POL,M,IM,2386,1983,True
1856,4191668,Gennady Kozlov,RUS,M,FM,2386,1990,True
1857,4602145,Andreas Mandel,GER,M,IM,2386,1962,True
1858,7200404,Hogni Egilstoft Nielsen,FAI,M,FM,2386,1997,True
1859,4103203,Alexander Raetsky,RUS,M,GM,2386,1961,True
1860,12100293,Husein Aziz Nezad,QAT,M,IM,2386,1985,True
1861,610038,Christophe Philippe,FRA,M,IM,2386,1974,True
1862,724335,Csaba Zoltan Varga,HUN,M,FM,2386,1991,True
1863,13000110,Tun Nay Oo Kyaw,MYA,M,IM,2385,1975,True
1864,1002708,Harmen Jonkman,NED,M,GM,2385,1975,True
1865,1013440,Jasper Broekmeulen,NED,M,IM,2385,1987,True
1866,1026399,Mark Timmermans,NED,M,IM,2385,1990,True
1867,14202174,Talgat Gubaydulin,UZB,M,IM,2385,1992,True
1868,1201131,Dan Vasiesiu,ROU,M,IM,2385,1967,True
1869,1004395,Rudy Van Wessel,NED,M,IM,2385,1973,True
1870,4171179,Boris Onoprijchuk,RUS,M,IM,2385,1987,True
1871,3506770,Luis Daniel Rodriguez Hernandez,CUB,M,FM,2385,1996,True
1872,2006960,Yury Lapshun,USA,M,IM,2385,1972,True
1873,34134015,Yaroslav Remizov,RUS,M,IM,2385,2003,True
1874,4200047,Georgios Makropoulos,GRE,M,IM,2385,1953,True
1875,1203398,Vladimir Danilov,ROU,M,IM,2385,1974,True
1876,14114062,Volodymyr Sakun,UKR,M,FM,2385,1986,True
1877,1004182,Xander Wemmers,NED,M,IM,2384,1974,True
1878,4503023,Kirill Chukavin,EST,M,FM,2384,2002,True
1879,760293,Gergo Havasi,HUN,M,IM,2384,2001,True
1880,4103963,Eduard Kanter,RUS,M,IM,2384,1969,True
1881,2053900,Annie Wang,USA,F,IM,2384,2002,True
1882,103560,Cristian Dolezal,ARG,M,IM,2384,1973,True
1883,1512110,Sebastian Mihajlov,NOR,M,IM,2384,1999,True
1884,1617001,Christoph Menezes,AUT,M,IM,2384,1996,True
1885,632708,Alain Genzling,FRA,M,IM,2384,1989,True
1886,1010972,Ali Bitalzadeh,NED,M,IM,2384,1989,True
1887,1120042,Michal Luch,POL,M,IM,2384,1988,True
1888,3524337,Jerzy Jesus Perez Leiva,CUB,M,FM,2384,2003,True
1889,701084,Tibor Bodi,HUN,M,FM,2384,1996,True
1890,3506231,Orlen Ruiz Sanchez,CUB,M,IM,2383,1984,True
1891,909254,Dejan Mozetic,SRB,M,IM,2383,1965,True
1892,1004670,Merijn Van Delft,NED,M,IM,2383,1979,True
1893,2801264,Gur Mittelman,ISR,M,IM,2383,1973,True
1894,3507610,Rolando Alarcon Casellas,CUB,M,IM,2383,1986,True
1895,1100343,Jacek Woda,POL,M,FM,2383,1965,True
1896,11604263,Ilja Semjonovs,LAT,M,FM,2383,2002,True
1897,4116704,Ekaterina Kovalevskaya,RUS,F,IM,2383,1974,True
1898,14106736,Viktor Skliarov,UKR,M,IM,2383,1993,True
1899,119261,Nino Di Giannantonio,ARG,M,FM,2383,1997,True
1900,723070,Zsolt Horvath,HUN,M,FM,2383,1986,True
1901,13602888,Sopiko Guramishvili,NED,F,IM,2383,1991,True
1902,700150,Jozsef Palkovi,HUN,M,IM,2383,1967,True
1903,14105411,Alexander Belezky,GER,M,IM,2383,1983,True
1904,13900544,Alexey Khruschiov,MDA,M,GM,2383,1982,True
1905,602469,Philippe Brochet,FRA,M,IM,2383,1975,True
1906,901687,Rados Bakic,SRB,M,IM,2383,1966,True
1907,14003937,Azat Nurmamedov,TKM,M,FM,2382,2003,True
1908,1232622,Alexandru-Bogdan Banzea,ROU,M,IM,2382,2000,True
1909,13411861,Asif Yagubi,AZE,M,IM,2382,1984,True
1910,700754,Emil Anka,HUN,M,GM,2382,1969,True
1911,900788,Miroljub Lazic,SRB,M,GM,2382,1966,True
1912,3900487,Juan Armando Rohl Montes,VEN,M,IM,2382,1973,True
1913,400238,H James Plaskett,ENG,M,GM,2382,1960,True
1914,2026562,Michael Lee,USA,M,IM,2382,1993,True
1915,1009451,Barry Brink,NED,M,IM,2382,1975,True
1916,1002880,Frank Kroeze,NED,M,IM,2382,1973,True
1917,8100500,Sami Khader,JOR,M,IM,2382,1972,True
1918,12802069,Vytautas Vaznonis,LTU,M,IM,2382,1986,True
1919,13403508,Gulnar Mammadova,AZE,F,IM,2382,1991,True
1920,614823,Guillaume Vallin,FRA,M,IM,2382,1981,True
1921,4166299,Karina Ambartsumova,RUS,F,IM,2382,1989,True
1922,602680,Didier Collas,FRA,M,IM,2382,1972,True
1923,6405525,Carlos Paul Abreu Jean,DOM,M,FM,2382,1990,True
1924,4900782,Davaademberel Nomin-Erdene,MGL,F,IM,2382,2000,True
1925,809152,Pierluigi Piscopo,ITA,M,IM,2381,1983,True
1926,937517,Lazar Nestorovic,SRB,M,IM,2381,1993,True
1927,13602284,Malkhaz Sulashvili,GEO,M,IM,2381,1986,True
1928,405094,Jovanka Houska,ENG,F,IM,2381,1980,True
1929,4676386,Lars Stark,GER,M,IM,2381,1983,True
1930,4120930,Andrei Borisenko,RUS,M,IM,2381,1963,True
1931,900605,Vladimir Raicevic,SRB,M,GM,2381,1949,True
1932,4120876,Irina Turova,RUS,F,IM,2381,1979,True
1933,4139739,Evgeni Krasilnikov,RUS,M,FM,2381,1981,True
1934,412120,David J Eggleston,ENG,M,IM,2381,1987,True
1935,1516647,Tor Fredrik Kaasen,NOR,M,IM,2381,2002,True
1936,903922,Slavisa Marinkovic,SRB,M,IM,2381,1967,True
1937,14601060,Primoz Soln,SLO,M,IM,2381,1978,True
1938,1002996,Theo Hommeles,NED,M,IM,2381,1961,True
1939,241725,Sim Maerevoet,BEL,M,FM,2381,2001,True
1940,901792,Goran Arsovic,SRB,M,IM,2381,1967,True
1941,5500796,Amir Zaibi,TUN,M,GM,2381,1988,True
1942,409219,Lorin D`Costa,ENG,M,IM,2381,1984,True
1943,13600168,Ketevan Arakhamia-Grant,SCO,F,GM,2380,1968,True
1944,14500671,Branimir Jukic,CRO,M,IM,2380,1971,True
1945,4119827,Svetlana Matveeva,RUS,F,IM,2380,1969,True
1946,34184934,Gleb Dudin,RUS,M,FM,2380,2004,True
1947,3512991,Alfredo R. Aguilera Rodriguez,CUB,M,FM,2380,1993,True
1948,724270,Armin Juhasz,HUN,M,IM,2380,1998,True
1949,24159565,Iljya Grigorjev,RUS,M,FM,2380,2001,True
1950,100200,Fabian Fiorito,ARG,M,IM,2380,1969,True
1951,3514803,Jorge Leon Oquendo,CUB,M,FM,2380,1994,True
1952,13601261,Nikoloz Shavtvaladze,GEO,M,IM,2380,1983,True
1953,4141997,Vladimir Zimin,RUS,M,IM,2380,1971,True
1954,2601494,Rodulfo Alipayo,CAN,M,FM,2380,,True
1955,931314,Marko Krivokapic,MNE,M,IM,2380,1985,True
1956,4131746,Sergey Mirovshchikov,RUS,M,,2380,1971,True
1957,3301478,Jose Daniel Gemy,BOL,M,IM,2380,1992,True
1958,235555,Afrim Ismaili,BEL,M,FM,2380,1985,True
1959,201324,Geert Van der Stricht,BEL,M,IM,2380,1972,True
1960,4103009,Vladislav V Vorotnikov,RUS,M,GM,2380,1947,True
1961,4146271,Alexey Paveliev,RUS,M,IM,2379,1986,True
1962,12501468,Sayed Arash Akbarinia,IRI,M,FM,2379,1986,True
1963,3504190,Lisandro Fernandez Reyes,ECU,M,IM,2379,1983,True
1964,24154385,Alexey Kovalchuk,RUS,M,FM,2379,1994,True
1965,717444,Ticia Gara,HUN,F,WGM,2379,1984,True
1966,14508141,Marko Makaj,CRO,M,FM,2379,1983,True
1967,3512673,Abel Fabian Lopez Gonzalez,CUB,M,IM,2379,1997,True
1968,4101898,Stanislav Babarykin,RUS,M,FM,2379,1994,True
1969,9000240,Mohamed Tissir,MAR,M,IM,2379,1976,True
1970,2803585,Jacob Murey,ISR,M,GM,2379,1941,True
1971,2008742,Michael Mulyar,USA,M,IM,2379,1978,True
1972,4126351,Alexei Eliseev,RUS,M,IM,2379,1980,True
1973,4264312,Stavroula Tsolakidou,GRE,F,IM,2379,2000,True
1974,8400709,Nahun Gavarrete,HON,M,FM,2379,1994,True
1975,15000206,Vlatko Bogdanovski,MKD,M,GM,2379,1964,True
1976,14900092,Martin Mrva,SVK,M,GM,2379,1971,True
1977,4149351,Marina Guseva,RUS,F,IM,2379,1986,True
1978,1018477,David Miedema,NED,M,IM,2379,1989,True
1979,1100254,Witalis Sapis,POL,M,IM,2378,1964,True
1980,104213,Marcelo Panelo,ARG,M,IM,2378,1973,True
1981,13708694,Bibisara Assaubayeva,KAZ,F,IM,2378,2004,True
1982,14110962,Vladimir Ryzhov,UKR,M,IM,2378,1985,True
1983,24102032,Arman Geivondian,RUS,M,FM,2378,1996,True
1984,920754,Dragan Stamenkovic,SRB,M,IM,2378,1977,True
1985,1508148,Martin Percivaldi,DEN,M,IM,2378,1999,True
1986,100129,Jorge H. Gomez Baillo,ARG,M,IM,2378,1959,True
1987,1101684,Miroslaw Grabarczyk,POL,M,GM,2378,1971,True
1988,14200554,Akmal Fayzullaev,UZB,M,FM,2378,1991,True
1989,716405,Andras Toth,HUN,M,IM,2377,1981,True
1990,609560,Yohan Benitah,FRA,M,IM,2377,1979,True
1991,8605718,Xiangyi Liu,SGP,M,IM,2377,2000,True
1992,10100792,Sergio Miguel,ANG,M,FM,2377,1984,True
1993,14609843,Vid Dobrovoljc,SLO,M,FM,2377,2000,True
1994,24105880,Oleg Yaksin,RUS,M,FM,2377,1992,True
1995,717410,Tamas Meszaros,HUN,M,IM,2377,1985,True
1996,4117026,Viktor Pozharsky,RUS,M,FM,2377,1938,True
1997,900249,Goran Cabrilo,SRB,M,GM,2377,1958,True
1998,4100123,Alina Bivol,RUS,F,WGM,2377,1996,True
1999,14608154,Aljosa Tomazini,SLO,M,FM,2376,1993,True
2000,24113174,Dmitry Kurukin,RUS,M,IM,2376,1991,True
2001,2210487,Daniel Paz Ladron De Guevara,ESP,M,FM,2376,1979,True
2002,4120612,Arseny Alavkin,RUS,M,GM,2376,1969,True
2003,5100194,Guil Russek Libni,MEX,M,IM,2376,1965,True
2004,4154169,Andrey Derbenev,RUS,M,IM,2376,1986,True
2005,12800090,Algirdas Bandza,LTU,M,IM,2376,1957,True
2006,608653,Cyril Marzolo,FRA,M,IM,2376,1978,True
2007,102202,Marcelo Playa,ARG,M,IM,2376,1973,True
2008,10601104,Khaled Abdel Razik,EGY,M,IM,2375,1975,True
2009,1200011,Florin Gheorghiu,ROU,M,GM,2375,1944,True
2010,1122428,Lukasz Butkiewicz,POL,M,IM,2375,1988,True
2011,4113144,Oleg Kulikov,RUS,M,FM,2375,1966,True
2012,8700249,Daniel Jere,ZAM,M,IM,2375,1986,True
2013,721506,Adam Popovics,HUN,M,IM,2375,1986,True
2014,3500357,Felix Manuel Gomez Fontal,CUB,M,IM,2375,1962,True
2015,5111080,Luis Carlos Torres Rosas,MEX,M,IM,2375,1995,True
2016,9400079,Hameed Mansour Ali Kadhi,YEM,M,IM,2375,,True
2017,5091411,Praneeth Surya K,IND,M,FM,2375,1997,True
2018,3500063,Roman Hernandez Onna,CUB,M,GM,2375,1949,True
2019,1112791,Dariusz Mikrut,POL,M,IM,2374,1979,True
2020,4172965,Viacheslav Kulakov,RUS,M,,2374,1991,True
2021,901679,Zoran Arsovic,SRB,M,IM,2374,1967,True
2022,12401404,Thanh Tu Tran,JPN,M,CM,2374,1990,True
2023,916390,Boroljub Zlatanovic,SRB,M,IM,2374,1977,True
2024,702595,Szabolcs Tatar Kis,HUN,M,IM,2374,1973,True
2025,7300018,Carlos A. Juarez Flores,GUA,M,IM,2374,1963,True
2026,13603620,Nazi Paikidze,USA,F,IM,2374,1993,True
2027,3400646,Luis Rojas Keim,CHI,M,IM,2374,1975,True
2028,3500268,Dionisio Aldama Degurnay,MEX,M,IM,2374,1969,True
2029,5202809,Kim Steven Yap,PHI,M,IM,2373,1988,True
2030,1040391,Nick Maatman,NED,M,IM,2373,1995,True
2031,1702351,Erik Hedman,SWE,M,IM,2373,1976,True
2032,13505211,Nastassia Ziaziulkina,BLR,F,IM,2373,1995,True
2033,11600357,Roland Berzinsh,LAT,M,IM,2373,1975,True
2034,4118600,Sergey Shurygin,RUS,M,IM,2373,1968,True
2035,4900340,Dashzegve Sharavdorj,MGL,M,GM,2373,1974,True
2036,1019708,Lars Ootes,NED,M,IM,2373,1991,True
2037,14609215,Laura Unuk,SLO,F,WGM,2373,1999,True
2038,2119757,Felipe Kubiaki Menna Barreto,BRA,M,FM,2373,1988,True
2039,5100038,Rafael Emilio Espinosa Flores,MEX,M,IM,2373,1965,True
2040,2100738,Wellington Carlos Rocha,BRA,M,IM,2372,1972,True
2041,1011162,Niels Ondersteijn,NED,M,IM,2372,1984,True
2042,3900649,Johann Carlos Alvarez Marquez,VEN,M,IM,2372,1981,True
2043,24113433,Leonid Nozdrachev,RUS,M,IM,2372,1989,True
2044,13900030,Viktor Komliakov,MDA,M,GM,2372,1960,True
2045,2257238,Sergio Guerrero Olmos,ESP,M,FM,2372,1988,True
2046,13700022,Serikbay Temirbayev,KAZ,M,GM,2372,1961,True
2047,6372821,Tuna Onat Nalbant,TUR,M,IM,2372,2003,True
2048,4112342,Vladimir Perevertkin,RUS,M,,2372,1967,True
2049,3400786,Claudio Olivares Olivares,CHI,M,FM,2372,1992,True
2050,702544,Ambrus Peter,HUN,M,IM,2372,1970,True
2051,3901939,Jose Manuel Diaz Velandia,VEN,M,FM,2371,1993,True
2052,903868,Aleksandar Jovic,SRB,M,IM,2371,1965,True
2053,11600349,Oleg Krivonosov,LAT,M,IM,2371,1961,True
2054,936278,Milos Lapcevic,SRB,M,IM,2371,1989,True
2055,4138600,Konstantin Savenkov,RUS,M,FM,2371,1999,True
2056,2604116,Eric Lawson,CAN,M,IM,2371,1984,True
2057,600105,Marc Leski,FRA,M,IM,2371,1961,True
2058,34137910,Konstantin Popov,RUS,M,FM,2371,2005,True
2059,201820,Cemil Gulbas,TUR,M,IM,2371,1980,True
2060,1000721,Michiel Bosman,NED,M,IM,2371,1969,True
2061,13602446,Salome Melia,GEO,F,IM,2371,1987,True
2062,709727,Attila Jakab,HUN,M,IM,2371,1984,True
2063,13300440,Andranik Matikozian,ARM,M,IM,2370,1979,True
2064,300101,Marek Vokac,CZE,M,GM,2370,1958,True
2065,2102765,Vinicius de Abreu Marques,BRA,M,IM,2370,1978,True
2066,1009435,Bart Gijswijt,NED,M,FM,2370,1977,True
2067,937576,Murtez Ondozi,KOS,M,FM,2370,1979,True
2068,928399,Dejan S Pavlovic,SRB,M,IM,2370,1976,True
2069,2100860,Jefferson Pelikian,BRA,M,IM,2370,1965,True
2070,4668766,Maximilian Meinhardt,GER,M,IM,2370,1986,True
2071,4123522,Garun Nureev,RUS,M,IM,2370,1979,True
2072,2500450,Mark Quinn,IRL,M,IM,2370,1976,True
2073,4104862,Sergej Skudnov,RUS,M,FM,2370,1965,True
2074,2226979,Luis Maria Campos Gambuti,ESP,M,IM,2370,1967,True
2075,24146706,Vladimir Minko,RUS,M,IM,2370,1998,True
2076,2009870,Dean Ippolito,USA,M,IM,2369,1978,True
2077,4500334,Ular Lauk,EST,M,IM,2369,1968,True
2078,400114,Anthony C. Kosten,FRA,M,GM,2369,1958,True
2079,4168577,Michael Bernshteyn,RUS,M,IM,2369,1950,True
2080,600083,Marc Santo-Roman,FRA,M,GM,2369,1960,True
2081,14500787,Vladimir Vukoje,CRO,M,IM,2369,1971,True
2082,4174232,Gevorg Ajrapetian,RUS,M,IM,2369,1990,True
2083,45004714,Tarun Kanyamarala,IRL,M,FM,2369,2004,True
2084,6337058,Bahadir Ozen,TUR,M,IM,2369,2000,True
2085,3506940,Lisandra Teresa Ordaz Valdes,CUB,F,IM,2369,1988,True
2086,3507971,Leonel Figueredo Losada,MEX,M,FM,2369,1988,True
2087,113522,German Della Morte,ARG,M,IM,2368,1989,True
2088,2250829,Victor Garcia Cuenca,ESP,M,FM,2368,1984,True
2089,24113409,Oleg Nechaev,RUS,M,FM,2368,1973,True
2090,3401952,Cristian Salas Arros,CHI,M,FM,2368,1979,True
2091,902900,Zoran Mijailovic,SRB,M,IM,2368,1966,True
2092,5200644,Yves Ranola,PHI,M,IM,2368,1972,True
2093,4133811,Vladimir A. Kazakov,RUS,M,FM,2368,1950,True
2094,1123980,Maciej Rutkowski,POL,M,IM,2368,1987,True
2095,718297,Tibor Reiss,HUN,M,IM,2368,1985,True
2096,308633,Michal Konopka,CZE,M,IM,2368,1966,True
2097,24130753,Vladimir Matveev,RUS,M,FM,2368,1993,True
2098,4900324,Enkhbaatar Enkhnar,MGL,M,FM,2368,1997,True
2099,5600014,Geoffrey Borg,MLT,M,FM,2367,1963,True
2100,822590,Marina Brunello,ITA,F,IM,2367,1994,True
2101,630810,Christopher Debray,FRA,M,IM,2367,1984,True
2102,654183,Pierre Villegas,MNC,M,IM,2367,1992,True
2103,5201080,Jayson Gonzales,PHI,M,GM,2367,1969,True
2104,4131207,Igor Sergeev,RUS,M,FM,2367,1955,True
2105,5102472,Javier Benitez Lozano,MEX,M,FM,2367,1993,True
2106,901504,Miroslav Markovic,SRB,M,GM,2367,1973,True
2107,1200437,Dragos-Nicolae Dumitrache,ROU,M,IM,2367,1964,True
2108,707287,Attila Barva,HUN,M,FM,2367,1976,True
2109,4600223,Matthias Roeder,GER,M,IM,2367,1966,True
2110,9300244,Noaman Omar,UAE,M,IM,2367,1991,True
2111,705268,Attila Czebe,HUN,M,GM,2367,1975,True
2112,3507009,Liordis Quesada Vera,CUB,M,IM,2366,1983,True
2113,24125164,Matvei Shcherbin,RUS,M,IM,2366,1992,True
2114,134902,Julian Villca,ARG,M,IM,2366,2001,True
2115,8600201,Mo Zhai,CHN,F,WGM,2366,1996,True
2116,904210,Cedomir Micic,SRB,M,IM,2366,1968,True
2117,600229,Slim Belkhodja,TUN,M,GM,2366,1962,True
2118,945374,Gojko Vucinic,SRB,M,IM,2366,1997,True
2119,4135458,Evgeni Somkin,RUS,M,,2366,1979,True
2120,4166027,Evgeniy Koryakin,RUS,M,FM,2366,1974,True
2121,11601426,Arturs Bernotas,LAT,M,FM,2366,1995,True
2122,1012827,David Van Kerkhof,NED,M,FM,2366,1987,True
2123,12401226,Le Thao Nguyen Pham,VIE,F,IM,2366,1987,True
2124,3503186,Diasmany Otero Acosta,CUB,M,IM,2366,1979,True
2125,702439,Peter Varga,HUN,M,IM,2365,1974,True
2126,710466,Adam Szeberenyi,HUN,M,IM,2365,1983,True
2127,628549,Colomban Vitoux,FRA,M,IM,2365,1985,True
2128,15000192,Zoran Stojcevski,MKD,M,FM,2365,1971,True
2129,1216007,Robert Hajbok,ROU,M,FM,2365,1993,True
2130,1005669,Pieter Hopman,NED,M,IM,2365,1972,True
2131,4153375,Aleksandr Kalmykov,RUS,M,FM,2365,1957,True
2132,408760,Thomas E Rendle,ENG,M,IM,2365,1986,True
2133,4133340,Maxim Ozolin,RUS,M,IM,2365,1977,True
2134,759929,Tamas Vanczak,HUN,M,FM,2365,2002,True
2135,13800698,Mikhail Markov,KGZ,M,IM,2365,1989,True
2136,5050847,P V Nandhidhaa,IND,F,WGM,2365,1996,True
2137,11600055,Valerij Zhuravliov,LAT,M,IM,2365,1938,True
2138,2800500,Michael Pasman,ISR,M,IM,2365,1960,True
2139,14200538,Sabir Umarov,UZB,M,IM,2364,1978,True
2140,4132190,Olga Zimina,ITA,F,IM,2364,1982,True
2141,2100207,Eduardo Thelio Limp,BRA,M,IM,2364,1955,True
2142,14300192,Kenny Solomon,RSA,M,GM,2364,1979,True
2143,3600467,Daniel Mieles Palau,ECU,M,IM,2364,1985,True
2144,612006,Ludovic Lejarre,FRA,M,IM,2364,1976,True
2145,903175,Nebojsa Misailovic,SRB,M,IM,2364,1961,True
2146,24104388,Alexey Slavin,RUS,M,IM,2364,1975,True
2147,4182138,Alexey Potapov,RUS,M,IM,2364,1989,True
2148,13704800,Baurzhan Kassimov,KAZ,M,IM,2363,1990,True
2149,4902521,Yesuntumur Tugstumur,MGL,M,FM,2363,2006,True
2150,4647327,Christoph Scheerer,GER,M,IM,2363,1980,True
2151,3800989,Marco Pacheco,PER,M,IM,2363,1983,True
2152,12802557,Airidas Savickas,LTU,M,FM,2363,1987,True
2153,3800580,Jorge Soto Vega,PER,M,FM,2363,1970,True
2154,12800449,Vytautas Slapikas,LTU,M,IM,2363,1973,True
2155,3405940,Cristobal Torres Bravo,CHI,M,FM,2363,1987,True
2156,4628446,Marcel Becker,GER,M,IM,2363,1978,True
2157,14505207,Zeljko Bogut,BIH,M,IM,2363,1969,True
2158,1602926,Christian Weiss,AUT,M,IM,2363,1973,True
2159,2017849,Thomas Bartell,USA,M,IM,2363,1983,True
2160,12802085,Mindaugas Beinoras,LTU,M,IM,2363,1987,True
2161,6307841,Demre Kerigan,TUR,M,IM,2363,1993,True
2162,101613,Alfredo Giaccio,ARG,M,GM,2363,1970,True
2163,908550,Natasa Bojkovic,SRB,F,IM,2363,1971,True
2164,14203626,Gulrukhbegim Tokhirjonova,USA,F,WGM,2362,1999,True
2165,4171900,Dmitry Vyatkin,RUS,M,FM,2362,1986,True
2166,1027255,Peter Ypma,NED,M,FM,2362,1992,True
2167,6302920,Betul Cemre Yildiz Kadioglu,TUR,F,WGM,2362,1989,True
2168,716529,Attila Istvan Csonka,HUN,M,IM,2362,1979,True
2169,13700197,Oleg Dzyuban,KAZ,M,IM,2362,1950,True
2170,3400115,Carlos Silva Sanchez,CHI,M,FM,2362,1944,True
2171,4116380,Alexander Korjabkin,RUS,M,,2362,1972,True
2172,24199443,Boris Ofitserian,RUS,M,IM,2362,2000,True
2173,4401859,Wilson Guillermo Palencia Morales,VEN,M,IM,2362,1981,True
2174,121657,Juan Manuel Gaitan,ARG,M,FM,2362,1993,True
2175,14300427,Nicholas Van der Nat,RSA,M,FM,2362,1979,True
2176,4171624,Mikhail Zacurdajev,RUS,M,FM,2361,1988,True
2177,1900544,Antonio Vitor,POR,M,FM,2361,1975,True
2178,14400596,Igor Solomunovic,SRB,M,IM,2361,1972,True
2179,4196562,Ivan Gerasimov,RUS,M,FM,2361,1990,True
2180,2003228,Stephen Muhammad,USA,M,IM,2361,1962,True
2181,904007,Aleksandar Simonovic,SRB,M,IM,2361,1968,True
2182,1919121,Luis Neves Da Silva,POR,M,FM,2361,1995,True
2183,4103017,Igor A Zaitsev,RUS,M,GM,2361,1937,True
2184,4168860,Grigoriy Morozov,RUS,M,FM,2361,1989,True
2185,13506382,Dmitri Bulanov,BLR,M,FM,2361,1991,True
2186,13704214,Berik Akkozov,KAZ,M,IM,2361,1990,True
2187,1032984,Jasper Beukema,BEL,M,FM,2360,2001,True
2188,7101570,Medina Warda Aulia,INA,F,IM,2360,1997,True
2189,4122623,Maxim Ivakhin,RUS,M,IM,2360,1976,True
